phenotype	snp	covariates	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	formula	expanded_formula	note
255.11	BAG3	sex	0.248322961222825	0.147719019912547	1.28187386089859	0.0927533308801732	logistic	404364	119	404245	0.179078133055141	0.216066464868287	955	`255.11` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
255.12	BAG3	sex	-0.0213413269379606	0.185246200421603	0.978884787793702	0.908282471260559	logistic	404332	87	404245	0.185641221851059	0.216052649802637	955	`255.12` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
255.13	BAG3	sex	NA	NA	NA	NA	logistic	404250	5	404245	0.183742928376716	0.216053184910328	955	`255.13` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
255.2	BAG3	sex	-0.0118535322612434	0.0818560775161992	0.988216444090412	0.884861333423161	logistic	404689	444	404245	0.197126936754984	0.216051091084759	955	`255.2` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
255.21	BAG3	sex	-0.0118535322612434	0.0818560775161992	0.988216444090412	0.884861333423161	logistic	404689	444	404245	0.197126936754984	0.216051091084759	955	`255.21` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
255.22	BAG3	sex	NA	NA	NA	NA	NA	404245	NA	NA	NA	NA	955	NA	NA	 [Note: Column(s) dropped due to lack of variability:  255.22 ] [Error: non-varying phenotype or genotype]
255.3	BAG3	sex	NA	NA	NA	NA	logistic	404261	16	404245	0.179066860971925	0.216059674319313	956	`255.3` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
256	BAG3	sex	NA	NA	NA	NA	NA	74001	NA	NA	NA	NA	161	NA	NA	 [Note: Column(s) dropped due to lack of variability:  256 ] [Error: non-varying phenotype or genotype]
256.1	BAG3	sex	NA	NA	NA	NA	NA	404245	NA	NA	NA	NA	955	NA	NA	 [Note: Column(s) dropped due to lack of variability:  256.1 ] [Error: non-varying phenotype or genotype]
256.4	BAG3	sex	NA	NA	NA	NA	NA	74001	NA	NA	NA	NA	161	NA	NA	 [Note: Column(s) dropped due to lack of variability:  256.4 ] [Error: non-varying phenotype or genotype]
257	BAG3	sex	NA	NA	NA	NA	NA	74001	NA	NA	NA	NA	161	NA	NA	 [Note: Column(s) dropped due to lack of variability:  257 ] [Error: non-varying phenotype or genotype]
257.1	BAG3	sex	NA	NA	NA	NA	NA	74001	NA	NA	NA	NA	161	NA	NA	 [Note: Column(s) dropped due to lack of variability:  257.1 ] [Error: non-varying phenotype or genotype]
258	BAG3	sex	-0.301725282647833	0.171351165939105	0.739541201786412	0.0782622313807301	logistic	404366	121	404245	0.183643234537978	0.216039429625636	955	`258` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
258.1	BAG3	sex	NA	NA	NA	NA	NA	74001	NA	NA	NA	NA	161	NA	NA	 [Note: Column(s) dropped due to lack of variability:  258.1 ] [Error: non-varying phenotype or genotype]
259	BAG3	sex	0.11857765608468	0.128772879209207	1.12589430325059	0.357140301771877	logistic	404412	167	404245	0.183167001444379	0.216061837927658	956	`259` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
259.1	BAG3	sex	0.492310750178299	0.283817095904597	1.63609245624073	0.0828106705257482	logistic	404274	29	404245	0.181305292085587	0.216060147325824	956	`259.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
259.2	BAG3	sex	0.351333068819321	0.22698949673495	1.42096052474821	0.121671808480623	logistic	404293	48	404245	0.180884944961278	0.216061123986812	955	`259.2` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
259.3	BAG3	sex	NA	NA	NA	NA	logistic	404246	1	404245	0.176735796308449	0.216054085878401	955	`259.3` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
259.4	BAG3	sex	NA	NA	NA	NA	NA	404245	NA	NA	NA	NA	955	NA	NA	 [Note: Column(s) dropped due to lack of variability:  259.4 ] [Error: non-varying phenotype or genotype]
259.8	BAG3	sex	NA	NA	NA	NA	NA	404245	NA	NA	NA	NA	955	NA	NA	 [Note: Column(s) dropped due to lack of variability:  259.8 ] [Error: non-varying phenotype or genotype]
260	BAG3	sex	0.270571416990273	0.103565668160219	1.31071320058087	0.00898671830379961	logistic	405300	239	405061	0.119778306894343	0.21613742906489	957	`260` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
260.1	BAG3	sex	-0.00747404710160775	0.213297206045601	0.99255381413316	0.972047422608316	logistic	405126	65	405061	0.129089693844751	0.216108075018636	956	`260.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
260.2	BAG3	sex	NA	NA	NA	NA	logistic	405068	7	405061	0.128442397205342	0.216106925256994	956	`260.2` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
260.21	BAG3	sex	NA	NA	NA	NA	NA	405061	NA	NA	NA	NA	956	NA	NA	 [Note: Column(s) dropped due to lack of variability:  260.21 ] [Error: non-varying phenotype or genotype]
260.22	BAG3	sex	NA	NA	NA	NA	logistic	405066	5	405061	0.130917429509244	0.216105523544311	956	`260.22` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
260.3	BAG3	sex	NA	NA	NA	NA	NA	405061	NA	NA	NA	NA	956	NA	NA	 [Note: Column(s) dropped due to lack of variability:  260.3 ] [Error: non-varying phenotype or genotype]
260.6	BAG3	sex	-0.011862552562171	0.0523711625246803	0.988207530120908	0.820805368430774	logistic	406147	1086	405061	0.0794364158098724	0.216102790369004	958	`260.6` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
260.7	BAG3	sex	NA	NA	NA	NA	logistic	405063	2	405061	0.128315440099656	0.216108358452883	956	`260.7` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
261	BAG3	sex	-0.0795396473155033	0.0396633968733282	0.923541403305338	0.044923880458298	logistic	407036	1975	405061	0.18059860365501	0.216043544059985	962	`261` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
261.1	BAG3	sex	NA	NA	NA	NA	logistic	405066	5	405061	0.12775995890501	0.216107992277802	956	`261.1` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
261.2	BAG3	sex	-0.0929644874515288	0.0537437646584469	0.911225859674065	0.0836709252505995	logistic	406142	1081	405061	0.191997637292918	0.216067286811017	961	`261.2` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
261.3	BAG3	sex	NA	NA	NA	NA	logistic	405074	13	405061	0.131476702754212	0.216108661627258	956	`261.3` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
261.4	BAG3	sex	-0.0741302347016279	0.0581649217955727	0.928550756435624	0.202492106883705	logistic	405975	914	405061	0.1092974818284	0.216079807869943	957	`261.4` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
261.41	BAG3	sex	0.142003165227172	0.318299507727287	1.1525802967097	0.655502876395254	logistic	405088	27	405061	0.132503625261566	0.216109832925192	956	`261.41` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
262	BAG3	sex	-0.157263161864096	0.0953397745564168	0.854479162897629	0.0990448057600514	logistic	405418	357	405061	0.145794914999159	0.216085620273397	957	`262` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
263	BAG3	sex	0.136039040778943	0.331098713876937	1.14572662278153	0.681166726928057	logistic	405086	25	405061	0.140690034313919	0.216109665601872	956	`263` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
264	BAG3	sex	NA	NA	NA	NA	logistic	405076	15	405061	0.130580554542226	0.216108828960491	956	`264` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
264.1	BAG3	sex	NA	NA	NA	NA	NA	405061	NA	NA	NA	NA	956	NA	NA	 [Note: Column(s) dropped due to lack of variability:  264.1 ] [Error: non-varying phenotype or genotype]
264.2	BAG3	sex	NA	NA	NA	NA	NA	405061	NA	NA	NA	NA	956	NA	NA	 [Note: Column(s) dropped due to lack of variability:  264.2 ] [Error: non-varying phenotype or genotype]
264.3	BAG3	sex	NA	NA	NA	NA	NA	405061	NA	NA	NA	NA	956	NA	NA	 [Note: Column(s) dropped due to lack of variability:  264.3 ] [Error: non-varying phenotype or genotype]
264.9	BAG3	sex	NA	NA	NA	NA	logistic	405076	15	405061	0.130580554542226	0.216108828960491	956	`264.9` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
269	BAG3	sex	0.00241211019060729	0.0866829877629782	1.00241502166886	0.977800290680932	logistic	408093	392	407701	0.150018096092701	0.216059819697961	962	`269` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270	BAG3	sex	0.0459933574914772	0.0811211550464246	1.04706745577934	0.570733758147734	logistic	408138	437	407701	0.153503406505799	0.21606784959989	966	`270` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270.1	BAG3	sex	0.0198905778096	0.266762819484654	1.0200897134688	0.940562587751394	logistic	407742	41	407701	0.153383363736564	0.216059419927307	962	`270.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270.11	BAG3	sex	NA	NA	NA	NA	logistic	407708	7	407701	0.150881730349697	0.216059042255732	962	`270.11` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
270.12	BAG3	sex	NA	NA	NA	NA	logistic	407703	2	407701	0.153887169689072	0.216058012818154	962	`270.12` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
270.2	BAG3	sex	NA	NA	NA	NA	logistic	407711	10	407701	0.150330587166299	0.216058678819065	962	`270.2` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
270.21	BAG3	sex	NA	NA	NA	NA	logistic	407707	6	407701	0.150543416796522	0.216059572192776	962	`270.21` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
270.3	BAG3	sex	0.0523905750958815	0.0861529048113384	1.05378724520112	0.543113503020198	logistic	408087	386	407701	0.156208017831537	0.216067897286608	966	`270.3` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270.31	BAG3	sex	-0.0119489238262707	0.375904581343635	0.988122181073244	0.974641818642415	logistic	407722	21	407701	0.153466232846563	0.216058981364753	963	`270.31` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270.32	BAG3	sex	0.0201069427884091	0.0989206155478406	1.0203104490369	0.8389291439928	logistic	407999	298	407701	0.171982058118248	0.216061804073049	965	`270.32` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270.33	BAG3	sex	-0.0497697477290619	0.135254472656022	0.951448472453065	0.71289472480409	logistic	407867	166	407701	0.137522443606736	0.2160557240473	962	`270.33` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270.34	BAG3	sex	NA	NA	NA	NA	NA	407701	NA	NA	NA	NA	962	NA	NA	 [Note: Column(s) dropped due to lack of variability:  270.34 ] [Error: non-varying phenotype or genotype]
270.35	BAG3	sex	0.260119191768644	0.168180279659243	1.29708467926951	0.121943129582628	logistic	407792	91	407701	0.137790784649297	0.216069712010044	963	`270.35` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
270.38	BAG3	sex	NA	NA	NA	NA	NA	407701	NA	NA	NA	NA	962	NA	NA	 [Note: Column(s) dropped due to lack of variability:  270.38 ] [Error: non-varying phenotype or genotype]
271	BAG3	sex	-0.0459527132252728	0.120509140422201	0.955087124112608	0.702964781813418	logistic	408663	209	408454	0.145404476177903	0.216065560131453	966	`271` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
271.3	BAG3	sex	0.0165237230842485	0.126501616219464	1.01666099483441	0.896075407927017	logistic	408637	183	408454	0.147570096255129	0.216070742492726	966	`271.3` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
271.9	BAG3	sex	-0.571954227288173	0.406123241255604	0.564421352624019	0.159034336152987	logistic	408480	26	408454	0.114473453521692	0.216064433999217	965	`271.9` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
272	BAG3	sex	0.000944841814797958	0.00879743370278991	1.00094528831844	0.914471885791962	logistic	408663	42972	365691	0.145404476177903	0.216065560131453	966	`272` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
272.1	BAG3	sex	0.000790528749610702	0.00880861290045223	1.00079084129982	0.928489874775962	logistic	408544	42853	365691	0.146239269495181	0.216062406986763	966	`272.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
272.11	BAG3	sex	-0.0042939718321009	0.00911312613885559	0.995715234083585	0.637508355820621	logistic	405509	39818	365691	0.140477299168462	0.215974244714667	957	`272.11` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
272.12	BAG3	sex	0.204651311728028	0.185237309667945	1.2270971159842	0.269243611954222	logistic	365768	77	365691	0.082858481784124	0.21601944401916	866	`272.12` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
272.13	BAG3	sex	0.0853925250995811	0.127498604253268	1.08914449935696	0.503015497371553	logistic	365864	173	365691	0.0721729584907279	0.21601879386876	866	`272.13` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
272.14	BAG3	sex	NA	NA	NA	NA	logistic	365700	9	365691	0.0892166139757585	0.216009023789992	866	`272.14` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
272.9	BAG3	sex	-0.0415817256252992	0.0990388132707316	0.959270935120858	0.674592971430768	logistic	365999	308	365691	0.0777040206970662	0.216006054661352	867	`272.9` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
274	BAG3	sex	0.0300725974377805	0.0313873595629976	1.03052934502794	0.338006420100366	logistic	408663	2969	405694	0.145404476177903	0.216065560131453	966	`274` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
274.1	BAG3	sex	0.0183305212868567	0.0333472628201694	1.01849955654737	0.582534806657532	logistic	408339	2645	405694	0.20407712831917	0.216048430348314	966	`274.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
274.11	BAG3	sex	0.14524701956682	0.27851839238216	1.1563251699348	0.602019310896628	logistic	405729	35	405694	0.175856107220781	0.216024735722613	961	`274.11` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
274.2	BAG3	sex	0.087415534333013	0.0916384346611403	1.09135007893742	0.340125250664146	logistic	406029	335	405694	0.111719331049779	0.216035061535014	961	`274.2` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
274.21	BAG3	sex	0.108532781552933	0.0933809093499335	1.11464144761705	0.245130365663396	logistic	406013	319	405694	0.114161126319594	0.216037417521114	961	`274.21` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
275	BAG3	sex	-0.0178201374239889	0.0315827246622166	0.982337702259314	0.572592944825314	logistic	408663	3008	405655	0.145404476177903	0.216065560131453	966	`275` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
275.1	BAG3	sex	-0.143611112325659	0.0626689515023518	0.866224546615947	0.02192970960455	logistic	406473	818	405655	0.243902153057057	0.21604017979054	960	`275.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
275.11	BAG3	sex	NA	NA	NA	NA	NA	405655	NA	NA	NA	NA	957	NA	NA	 [Note: Column(s) dropped due to lack of variability:  275.11 ] [Error: non-varying phenotype or genotype]
275.2	BAG3	sex	NA	NA	NA	NA	logistic	405661	6	405655	0.250696131462662	0.216085598566291	957	`275.2` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
275.3	BAG3	sex	0.0337271532525236	0.0658219541132369	1.03430236218969	0.608371261450401	logistic	406324	669	405655	0.223747859851227	0.216096021893858	958	`275.3` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
275.5	BAG3	sex	0.0018694861374282	0.0410060494918007	1.00187123471612	0.96363664434963	logistic	407415	1760	405655	0.183940656768214	0.216088018359658	963	`275.5` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
275.51	BAG3	sex	NA	NA	NA	NA	NA	405655	NA	NA	NA	NA	957	NA	NA	 [Note: Column(s) dropped due to lack of variability:  275.51 ] [Error: non-varying phenotype or genotype]
275.53	BAG3	sex	-0.105131906715104	0.097632979978643	0.900205771568165	0.281566358095796	logistic	405984	329	405655	0.23797949464223	0.216072554583432	960	`275.53` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
275.6	BAG3	sex	NA	NA	NA	NA	NA	405655	NA	NA	NA	NA	957	NA	NA	 [Note: Column(s) dropped due to lack of variability:  275.6 ] [Error: non-varying phenotype or genotype]
276	BAG3	sex	0.0145902047714557	0.0176488469749927	1.01469716134881	0.408410238053773	logistic	407568	9626	397942	0.205867094680484	0.216013033407922	963	`276` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.1	BAG3	sex	0.0207248587223083	0.0218220115408775	1.02094110994853	0.342253195566461	logistic	404165	6223	397942	0.103773481877119	0.21600707631784	950	`276.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.11	BAG3	sex	0.168104184871666	0.0825006218693036	1.18305986116709	0.0415888386588934	logistic	398338	396	397942	0.0996724121126555	0.215981151685252	935	`276.11` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.12	BAG3	sex	0.0450088321810769	0.031981168739127	1.04603709865699	0.159322384634508	logistic	400776	2834	397942	0.157960117680755	0.216005948459988	939	`276.12` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.13	BAG3	sex	0.0170078089423653	0.0451580030442374	1.01715326518545	0.706449408741607	logistic	399379	1437	397942	0.191933850020014	0.215962782219396	937	`276.13` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.14	BAG3	sex	-0.00762140274159399	0.0369646389526403	0.992407566506128	0.836649602383509	logistic	400125	2183	397942	0.0185244267600275	0.215943767572634	938	`276.14` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.4	BAG3	sex	0.101754450342065	0.0400571794254475	1.10711158747716	0.0110779579820726	logistic	399688	1746	397942	0.155630833804811	0.216029753207502	937	`276.4` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.41	BAG3	sex	0.133309496188896	0.0418175854378907	1.14260357506465	0.00143319386215671	logistic	399517	1575	397942	0.151365098837125	0.216044623883339	936	`276.41` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.42	BAG3	sex	-0.104045909976885	0.128164270201149	0.901183923138385	0.416896750475672	logistic	398133	191	397942	0.122920503700312	0.21594291354899	934	`276.42` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.5	BAG3	sex	0.0139972523874882	0.0271109722239541	1.01409567259271	0.605648568594039	logistic	401965	4023	397942	0.198562161942719	0.215976515368253	950	`276.5` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.6	BAG3	sex	-0.024068785850083	0.063028122683718	0.976218557425031	0.702555008503443	logistic	398696	754	397942	0.0974312273904284	0.215943977366214	938	`276.6` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
276.8	BAG3	sex	-0.128324914568942	0.153113810312431	0.879567548401028	0.401973698811073	logistic	398078	136	397942	0.0963097950585761	0.215943860248494	933	`276.8` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
277	BAG3	sex	-0.0163439139139904	0.0498905699497255	0.983788923169814	0.743217711171733	logistic	407951	1200	406751	0.148165917324632	0.216076195425431	965	`277` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
277.1	BAG3	sex	-0.623973288456635	0.357069556595499	0.535811269822275	0.0805534414968112	logistic	406786	35	406751	0.0479853018711067	0.216076757803858	962	`277.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
277.2	BAG3	sex	NA	NA	NA	NA	logistic	406754	3	406751	0.0423417725587511	0.216083922960807	961	`277.2` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
277.4	BAG3	sex	-0.0323746249029959	0.0810741552304801	0.968143823348305	0.689656584991793	logistic	407208	457	406751	0.040182329575653	0.216078760731616	962	`277.4` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
277.5	BAG3	sex	-0.0495380575522237	0.100930229748707	0.95166893925691	0.623557392116271	logistic	407049	298	406751	0.0585067592051601	0.216078408250604	961	`277.5` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
277.51	BAG3	sex	0.0080082200782664	0.217539862533921	1.00804037164097	0.970634383034505	logistic	406813	62	406751	0.0507185302924012	0.216084540071237	961	`277.51` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
277.6	BAG3	sex	NA	NA	NA	NA	NA	406751	NA	NA	NA	NA	961	NA	NA	 [Note: Column(s) dropped due to lack of variability:  277.6 ] [Error: non-varying phenotype or genotype]
277.7	BAG3	sex	NA	NA	NA	NA	NA	406751	NA	NA	NA	NA	961	NA	NA	 [Note: Column(s) dropped due to lack of variability:  277.7 ] [Error: non-varying phenotype or genotype]
277.8	BAG3	sex	NA	NA	NA	NA	NA	406751	NA	NA	NA	NA	961	NA	NA	 [Note: Column(s) dropped due to lack of variability:  277.8 ] [Error: non-varying phenotype or genotype]
278	BAG3	sex	0.017143722324812	0.0139783546116396	1.01729151932127	0.220030205819941	logistic	408663	15563	393100	0.145404476177903	0.216065560131453	966	`278` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
278.1	BAG3	sex	0.0180664483315292	0.0140274364033586	1.01823063386864	0.197768044007631	logistic	408542	15442	393100	0.136154257245875	0.216070807897352	966	`278.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
278.11	BAG3	sex	NA	NA	NA	NA	NA	393100	NA	NA	NA	NA	924	NA	NA	 [Note: Column(s) dropped due to lack of variability:  278.11 ] [Error: non-varying phenotype or genotype]
278.3	BAG3	sex	-0.154613675570058	0.196523886520908	0.856746095505591	0.431432673815561	logistic	393184	84	393100	0.0984673447308635	0.215949784324896	924	`278.3` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
278.4	BAG3	sex	0.117143988618088	0.196240384707527	1.12428130174737	0.55054657809244	logistic	393172	72	393100	0.113426233619278	0.215958918742942	924	`278.4` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
279	BAG3	sex	-0.0230906361785135	0.0969938935652393	0.977173912450287	0.81183240028866	logistic	408392	318	408074	0.123905864785437	0.216080383553057	966	`279` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
279.1	BAG3	sex	0.0800147679683715	0.10362015331404	1.08330306574224	0.440000064430243	logistic	408337	263	408074	0.127236511171012	0.216092345293226	966	`279.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
279.11	BAG3	sex	0.114393834153453	0.124112301091289	1.12119360227722	0.356687072229106	logistic	408254	180	408074	0.119263419573807	0.216092187706673	966	`279.11` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
279.2	BAG3	sex	NA	NA	NA	NA	NA	408074	NA	NA	NA	NA	965	NA	NA	 [Note: Column(s) dropped due to lack of variability:  279.2 ] [Error: non-varying phenotype or genotype]
279.7	BAG3	sex	-0.14786714007639	0.108096905735688	0.862545705086145	0.171339375329723	logistic	408349	275	408074	0.140337477761116	0.216067628425685	965	`279.7` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
279.8	BAG3	sex	0.0226962599012908	0.341351073538376	1.022955779665	0.946988122368783	logistic	408099	25	408074	0.117487714880304	0.216083597362405	965	`279.8` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
280	BAG3	sex	0.0408632188363752	0.0170409508735378	1.04170960954776	0.0164874571497816	logistic	395512	10221	385291	0.012238138547418	0.216068033334008	923	`280` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
280.1	BAG3	sex	0.0380585855365233	0.0174023815914604	1.03879208928771	0.0287442985077627	logistic	395095	9804	385291	0.0222458495209606	0.216049304597628	922	`280.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
280.2	BAG3	sex	0.0601398487760201	0.0737281178638221	1.06198505347074	0.414673112164323	logistic	385818	527	385291	0.114342266362602	0.215904908532002	892	`280.2` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
281	BAG3	sex	0.00578550149454057	0.0461678516946524	1.00580226983046	0.900274569160015	logistic	386678	1387	385291	0.20122899750159	0.215894103103875	894	`281` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
281.1	BAG3	sex	0.0159341696103845	0.0470450329074618	1.01606179546055	0.734835468981575	logistic	386619	1328	385291	0.192302818603065	0.215899891107266	894	`281.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
281.11	BAG3	sex	0.0707467607906597	0.0556657359797287	1.07330938742908	0.203756703879115	logistic	386211	920	385291	0.168315536146019	0.215919536212071	894	`281.11` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
281.12	BAG3	sex	-0.12066576480157	0.119596210038018	0.88633015282552	0.31300194789065	logistic	385513	222	385291	0.102241099302445	0.215879879537136	891	`281.12` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
281.13	BAG3	sex	-0.0982864604681588	0.114119240390477	0.906389221880567	0.389094265028845	logistic	385531	240	385291	0.101454788360938	0.215881472566408	891	`281.13` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
281.9	BAG3	sex	-0.258183515344007	0.246191052771192	0.772453462036019	0.294310682093285	logistic	385348	57	385291	0.108088744617268	0.215885381525271	891	`281.9` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
282	BAG3	sex	0.0846778681451679	0.120860886312987	1.08836641273175	0.483538571940453	logistic	385484	193	385291	0.111390982502728	0.215898714343527	892	`282` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
282.5	BAG3	sex	0.0682859709925534	0.359732539192564	1.07067144567953	0.849446827489959	logistic	385313	22	385291	0.104536200603857	0.215892015063079	892	`282.5` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
282.8	BAG3	sex	0.134192154464247	0.193835177266384	1.14361254878962	0.488748751724713	logistic	385364	73	385291	0.104375705710842	0.215895880258665	891	`282.8` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
282.9	BAG3	sex	0.0407611727101613	0.16910506550676	1.04160331254116	0.80952371276235	logistic	385392	101	385291	0.0979423449336217	0.215893168514136	891	`282.9` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
283	BAG3	sex	-0.0823884789814631	0.133834300568409	0.920914133412485	0.538158139151066	logistic	385464	173	385291	0.0976235621516365	0.215885270738642	891	`283` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
283.1	BAG3	sex	-0.0828980676766488	0.153765224692186	0.920444965532338	0.589803339477467	logistic	385422	131	385291	0.0954622064830417	0.215886742323998	891	`283.1` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
283.2	BAG3	sex	-0.653676440149273	0.47812476014739	0.520130030428742	0.171572936128633	logistic	385311	20	385291	0.104434683206179	0.215886647409495	891	`283.2` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
283.21	BAG3	sex	NA	NA	NA	NA	logistic	385298	7	385291	0.103123805291882	0.215891336056766	891	`283.21` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
284	BAG3	sex	0.00150661561884655	0.071208950350048	1.00150775113435	0.983119879524094	logistic	385873	582	385291	0.058086461592655	0.215892275437774	892	`284` ~ `BAG3` + `sex`	(Intercept) + BAG3 + sex	
284.1	BAG3	sex	NA	NA	NA	NA	NA	385291	NA	NA	NA	NA	891	NA	NA	 [Note: Column(s) dropped due to lack of variability:  284.1 ] [Error: non-varying phenotype or genotype]
284.2	BAG3	sex	NA	NA	NA	NA	logistic	385310	19	385291	0.0900366765636808	0.215892398328619	891	`284.2` ~ `BAG3` + `sex`	NA	 [Error: < 20  cases or controls]
